time="2023-05-11 10:32:14" level=info msg="start server...\r\ngo：http://0.0.0.0:8081"
time="2023-05-11 10:32:53" level=info msg="| 200 |      2.0583ms |             ::1 | GET | / |"
time="2023-05-11 11:01:53" level=info msg="| 200 |      3.1913ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:01:53" level=info msg="| 200 |      1.2397ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:02:02" level=info msg="send_kefu_message websocket: close sent {\"type\":\"userOffline\",\"data\":{\"name\":\"匿名网友\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\"}}"
time="2023-05-11 11:02:02" level=info msg="| 200 | 24m20.2410157s |             ::1 | GET | /ws_visitor?visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:02:04" level=info msg="| 200 |      3.1917ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:02:04" level=info msg="| 200 |          94µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:02:04" level=info msg="| 200 |      2.3674ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:02:04" level=info msg="| 200 |      1.6622ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:02:04" level=info msg="| 200 |      1.6622ms |             ::1 | GET | /replys |"
time="2023-05-11 11:02:22" level=info msg="| 200 |      3.0579ms |             ::1 | GET | /setting |"
time="2023-05-11 11:02:22" level=info msg="| 200 |   17.1567594s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:02:22" level=info msg="| 200 |      2.2782ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:02:22" level=info msg="| 200 |      1.5391ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:02:23" level=info msg="| 200 |      2.7778ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:02:23" level=info msg="| 200 |       545.8µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:02:23" level=info msg="| 200 |      1.0692ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:02:23" level=info msg="| 200 |      1.8768ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:02:23" level=info msg="| 200 |    304.9461ms |             ::1 | GET | /replys |"
time="2023-05-11 11:02:24" level=info msg="| 200 |      1.8746ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 11:02:25" level=info msg="| 200 |       1.325ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:02:25" level=info msg="| 200 |    305.3116ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:02:30" level=info msg="| 200 |      1.3628ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:02:31" level=info msg="| 200 |      2.0818ms |             ::1 | GET | /setting |"
time="2023-05-11 11:02:31" level=info msg="| 200 |    7.8459562s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:02:31" level=info msg="| 200 |      1.7722ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:02:31" level=info msg="| 200 |      1.2285ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:02:32" level=info msg="| 200 |      2.6081ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:02:32" level=info msg="| 200 |       2.252ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:02:32" level=info msg="| 200 |      2.2215ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:02:32" level=info msg="| 200 |    315.6046ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:02:32" level=info msg="| 200 |    316.1837ms |             ::1 | GET | /replys |"
time="2023-05-11 11:02:43" level=info msg="| 200 |      1.9636ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 11:02:44" level=info msg="| 200 |      1.1315ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:02:44" level=info msg="| 200 |      1.6253ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:02:47" level=info msg="| 200 |       985.3µs |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:02:47" level=info msg="| 200 |      1.7626ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:02:48" level=info msg="| 200 |      1.1538ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:02:49" level=info msg="| 200 |       622.8µs |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:02:49" level=info msg="| 200 |      1.4507ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:02:54" level=info msg="| 200 |      1.6215ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 11:02:56" level=info msg="| 200 |      2.1044ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:03:42" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"局域网局域网网友\",\"uid\":\"432c2270-0844-4b10-b7eb-2536f3496566\"}}"
time="2023-05-11 11:03:42" level=info msg="| 200 | 5m16.9296321s |      10.10.10.6 | GET | /ws_visitor?visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:03:55" level=info msg="| 200 |      2.3699ms |             ::1 | GET | /setting |"
time="2023-05-11 11:03:55" level=info msg="| 200 | 1m23.7749314s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:03:55" level=info msg="| 200 |      2.4373ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:03:56" level=info msg="| 200 |       909.8µs |             ::1 | GET | /statistics |"
time="2023-05-11 11:03:57" level=info msg="| 200 |      1.7422ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:03:57" level=info msg="| 200 |      2.3251ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 11:03:57" level=info msg="| 200 |      2.1382ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:03:59" level=info msg="| 200 |      2.1173ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:03:59" level=info msg="| 200 |      1.0006ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:04:03" level=info msg="| 200 |      4.1839ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:04:03" level=info msg="| 200 |            0s |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:04:03" level=info msg="| 200 |      1.3639ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:04:04" level=info msg="| 200 |    306.2675ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:04:04" level=info msg="| 200 |      307.35ms |             ::1 | GET | /replys |"
time="2023-05-11 11:04:04" level=info msg="| 200 |      2.9893ms |             ::1 | GET | /setting |"
time="2023-05-11 11:04:04" level=info msg="| 200 |     945.354ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:04:04" level=info msg="| 200 |      2.3667ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:04:04" level=info msg="| 200 |      1.8657ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:04:06" level=info msg="| 200 |      3.0328ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:06:13" level=info msg="| 200 |      3.5277ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:06:13" level=info msg="| 200 |            0s |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:06:13" level=info msg="| 200 |      1.9517ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:06:13" level=info msg="| 200 |    314.0509ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:06:13" level=info msg="| 200 |    314.5644ms |             ::1 | GET | /replys |"
time="2023-05-11 11:06:14" level=info msg="| 200 |      1.0352ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 11:06:14" level=info msg="| 200 |      1.1921ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:14" level=info msg="| 200 |       1.622ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:17" level=info msg="| 200 |      1.0907ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:06:17" level=info msg="| 200 |      1.7991ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:06:22" level=info msg="| 200 |      1.2704ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:22" level=info msg="| 200 |      1.3776ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:29" level=info msg="| 200 |      1.2108ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:06:29" level=info msg="| 200 |      1.8327ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:06:34" level=info msg="| 200 |      2.2637ms |             ::1 | GET | /setting |"
time="2023-05-11 11:06:34" level=info msg="| 200 |   20.9471748s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:06:34" level=info msg="| 200 |      2.3151ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:06:34" level=info msg="| 200 |      2.8622ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:06:35" level=info msg="| 200 |      2.3131ms |             ::1 | GET | /setting_modifypass |"
time="2023-05-11 11:06:36" level=info msg="| 200 |      1.7971ms |             ::1 | GET | /setting_avator |"
time="2023-05-11 11:06:36" level=info msg="| 200 |      1.8381ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:06:37" level=info msg="| 200 |      2.8344ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:06:37" level=info msg="| 200 |      1.3779ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:06:38" level=info msg="| 200 |      2.9953ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:06:38" level=info msg="| 200 |            0s |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:06:38" level=info msg="| 200 |       517.4µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:06:38" level=info msg="| 200 |      1.0325ms |             ::1 | GET | /replys |"
time="2023-05-11 11:06:38" level=info msg="| 200 |      2.2669ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:06:39" level=info msg="| 200 |      1.3962ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 11:06:41" level=info msg="| 200 |       1.256ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:41" level=info msg="| 200 |      1.8115ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:46" level=info msg="| 200 |      1.1959ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:06:46" level=info msg="| 200 |       1.423ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:06:47" level=info msg="| 200 |      1.0279ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:47" level=info msg="| 200 |      1.7047ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:06:49" level=info msg="| 200 |      3.0329ms |             ::1 | GET | /setting |"
time="2023-05-11 11:06:49" level=info msg="| 200 |   11.3485059s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:06:49" level=info msg="| 200 |       2.911ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:06:49" level=info msg="| 200 |      1.3803ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:06:50" level=info msg="| 200 |       3.207ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:06:50" level=info msg="| 200 |            0s |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:06:50" level=info msg="| 200 |       514.8µs |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:06:50" level=info msg="| 200 |      1.6332ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:06:50" level=info msg="| 200 |      1.0959ms |             ::1 | GET | /replys |"
time="2023-05-11 11:06:52" level=info msg="| 200 |      2.4583ms |             ::1 | GET | /visitors?page=1 |"
time="2023-05-11 11:07:01" level=info msg="| 200 |      2.4535ms |             ::1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2023-05-11 11:07:02" level=info msg="| 200 |     21.2326ms |             ::1 | POST | /visitor_login |"
time="2023-05-11 11:07:02" level=info msg="send_kefu_message <nil> {\"type\":\"notice\",\"data\":{\"avator\":\"/static/images/2.png\",\"content\":\"匿名网友来了\",\"username\":\"匿名网友\"}}"
time="2023-05-11 11:07:02" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"99\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"username\":\"匿名网友\"}}"
time="2023-05-11 11:07:02" level=info msg="| 200 |      2.2313ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:07:02" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"99\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"username\":\"匿名网友\"}}"
time="2023-05-11 11:07:02" level=info msg="| 200 |      1.0248ms |             ::1 | GET | /notice?kefu_id=kefu2 |"
time="2023-05-11 11:07:08" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"匿名网友\",\"avator\":\"/static/images/2.png\",\"id\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2023-05-11 11:07:08\",\"to_id\":\"kefu2\",\"content\":\"123\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"no\"}}"
time="2023-05-11 11:07:08" level=info msg="| 200 |     24.2444ms |             ::1 | POST | /2/message |"
time="2023-05-11 11:07:08" level=info msg="| 404 |            0s |             ::1 | GET | /favicon.ico |"
time="2023-05-11 11:07:23" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"匿名网友\",\"avator\":\"/static/images/2.png\",\"id\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2023-05-11 11:07:23\",\"to_id\":\"kefu2\",\"content\":\"689\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"no\"}}"
time="2023-05-11 11:07:23" level=info msg="| 200 |     15.7453ms |             ::1 | POST | /2/message |"
time="2023-05-11 11:07:33" level=info msg="| 200 |      1.2612ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:07:33" level=info msg="| 200 |    303.6093ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:07:35" level=info msg="| 200 |      1.2898ms |             ::1 | GET | /visitor?visitorId=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:07:35" level=info msg="| 200 |      1.2789ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:07:44" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"匿名网友\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\"}}"
time="2023-05-11 11:07:44" level=info msg="| 200 |   42.5077351s |             ::1 | GET | /ws_visitor?visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:07:46" level=info msg="| 200 |      4.0087ms |             ::1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2023-05-11 11:07:46" level=info msg="| 200 |     22.8299ms |             ::1 | POST | /visitor_login |"
time="2023-05-11 11:07:46" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"689\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"username\":\"匿名网友\"}}"
time="2023-05-11 11:07:46" level=info msg="| 200 |      2.7201ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:07:46" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"689\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"username\":\"匿名网友\"}}"
time="2023-05-11 11:07:46" level=info msg="| 200 |       757.2µs |             ::1 | GET | /notice?kefu_id=kefu2 |"
time="2023-05-11 11:07:50" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"匿名网友\",\"avator\":\"/static/images/2.png\",\"id\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2023-05-11 11:07:50\",\"to_id\":\"kefu2\",\"content\":\"555\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"no\"}}"
time="2023-05-11 11:07:50" level=info msg="| 200 |     14.7224ms |             ::1 | POST | /2/message |"
time="2023-05-11 11:07:50" level=info msg="| 404 |            0s |             ::1 | GET | /favicon.ico |"
time="2023-05-11 11:07:55" level=info msg="| 200 |      1.3778ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:07:55" level=info msg="| 200 |      2.4349ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:07:59" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"智能客服系统\",\"avator\":\"/static/images/4.jpg\",\"id\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2023-05-11 11:07:59\",\"to_id\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"content\":\"123\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"yes\"}}"
time="2023-05-11 11:07:59" level=info msg="| 200 |     19.5825ms |             ::1 | POST | /2/message |"
time="2023-05-11 11:08:05" level=info msg="| 200 |      2.3604ms |             ::1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2023-05-11 11:08:05" level=info msg="| 200 |     17.6323ms |             ::1 | POST | /visitor_login |"
time="2023-05-11 11:08:05" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"123\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"username\":\"匿名网友\"}}"
time="2023-05-11 11:08:05" level=info msg="| 200 |      1.1364ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:08:05" level=info msg="| 200 |      2.6125ms |             ::1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:08:05" level=info msg="| 200 |   19.3271943s |             ::1 | GET | /ws_visitor?visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:08:05" level=info msg="| 200 |       621.7µs |             ::1 | GET | /notice?kefu_id=kefu2 |"
time="2023-05-11 11:08:06" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"123\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"username\":\"匿名网友\"}}"
time="2023-05-11 11:08:06" level=info msg="| 200 |      1.1104ms |             ::1 | GET | /visitor?visitorId=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:08:12" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"智能客服系统\",\"avator\":\"/static/images/4.jpg\",\"id\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2023-05-11 11:08:12\",\"to_id\":\"7d27761c-2470-4679-897d-5fddfb51945c\",\"content\":\"889\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"yes\"}}"
time="2023-05-11 11:08:12" level=info msg="| 200 |      17.699ms |             ::1 | POST | /2/message |"
time="2023-05-11 11:08:33" level=info msg="| 200 |       2.454ms |             ::1 | GET | /setting |"
time="2023-05-11 11:08:33" level=info msg="| 200 | 1m43.2342215s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTY4Mzc3Mjg5Niwia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.eRvj6bCTgXhXplSImchg2MbrZjhQZK1ZGSda4npAo3M |"
time="2023-05-11 11:08:33" level=info msg="| 200 |      1.6956ms |             ::1 | GET | /setting_statistics |"
time="2023-05-11 11:08:33" level=info msg="| 200 |      2.0317ms |             ::1 | GET | /statistics |"
time="2023-05-11 11:08:35" level=info msg="| 200 |      2.5171ms |             ::1 | GET | /setting_deploy |"
time="2023-05-11 11:09:44" level=info msg="| 200 |      2.1003ms |             ::1 | GET | /main |"
time="2023-05-11 11:09:44" level=info msg="| 200 |       1.405ms |             ::1 | POST | /check_auth |"
time="2023-05-11 11:09:44" level=info msg="| 200 |      2.6575ms |             ::1 | GET | /chat_main |"
time="2023-05-11 11:09:44" level=info msg="| 200 |      1.0479ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:09:44" level=info msg="| 200 |    311.9479ms |             ::1 | GET | /ipblacks |"
time="2023-05-11 11:09:44" level=info msg="| 200 |    314.5168ms |             ::1 | GET | /kefuinfo |"
time="2023-05-11 11:09:44" level=info msg="| 200 |    313.0281ms |             ::1 | GET | /replys |"
time="2023-05-11 11:11:45" level=info msg="| 200 |      1.6708ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:13:45" level=info msg="| 200 |      1.9004ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:15:45" level=info msg="| 200 |       936.6µs |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:17:45" level=info msg="| 200 |      1.4911ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:18:08" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"匿名网友\",\"uid\":\"7d27761c-2470-4679-897d-5fddfb51945c\"}}"
time="2023-05-11 11:18:08" level=info msg="| 200 | 10m3.1015724s |             ::1 | GET | /ws_visitor?visitor_id=7d27761c-2470-4679-897d-5fddfb51945c |"
time="2023-05-11 11:18:33" level=info msg="| 200 |       577.9µs |      10.10.10.6 | GET | /notice?kefu_id=kefu2 |"
time="2023-05-11 11:18:33" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/1.png\",\"last_message\":\"face[鼓掌]\",\"uid\":\"432c2270-0844-4b10-b7eb-2536f3496566\",\"username\":\"局域网局域网网友\"}}"
time="2023-05-11 11:19:35" level=info msg="| 200 |      2.1669ms |  118.123.105.85 | GET | / |"
time="2023-05-11 11:20:34" level=info msg="| 200 |      2.1715ms |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:21:18" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"局域网局域网网友\",\"uid\":\"432c2270-0844-4b10-b7eb-2536f3496566\"}}"
time="2023-05-11 11:21:18" level=info msg="| 200 | 2m45.1170974s |      10.10.10.6 | GET | /ws_visitor?visitor_id=432c2270-0844-4b10-b7eb-2536f3496566 |"
time="2023-05-11 11:22:36" level=info msg="| 200 |         376µs |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:24:38" level=info msg="| 200 |       604.1µs |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:25:22" level=info msg="| 200 |      1.6544ms |  198.235.24.110 | GET | / |"
time="2023-05-11 11:26:40" level=info msg="| 200 |       169.7µs |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:28:41" level=info msg="| 200 |            0s |             ::1 | GET | /visitors_kefu_online |"
time="2023-05-11 11:30:41" level=info msg="| 200 |            0s |             ::1 | GET | /visitors_kefu_online |"
